"Note: This is a sample of the player file and includes only 1,500 players. The full version is over 10,000.",,,,,,,,,,,,,,,,,,,,,,,,,,
player,fname,lname,pname,pos1,pos2,height,weight,dob,forty,bench,vertical,broad,shuttle,cone,arm,hand,dpos,col,dv,start,cteam,posd,jnum,dcp,nflid,pimg
BG-1850,Brandon,Greene,B.Greene,OL,,77,306,,5.32,22,25,101,5.07,8.18,0,0,0,Alabama,Southeastern (SEC),2017,CHI,PS,60,4,2559455,GRE416444.png
BG-1900,Brian,Griese,B.Griese,QB,,75,215,3/18/1975,0,0,0,0,0,0,0,0,91,Michigan,Big Ten,1998,INA,INA,0,0,2500919,GRI028314.png
BG-2000,Boomer,Grigsby,B.Grigsby,LB,RB,72,249,11/15/1981,4.6,32,35.5,112,0,7.1,0,0,138,Illinois State,Missouri Valley,2005,INA,INA,0,0,2506475,GRI644143.png
BG-2100,Brent,Grimes,B.Grimes,DB,,70,185,7/19/1983,4.55,4,33.5,121,4.25,7.13,0,0,0,Shippensburg,,2006,TB,RCB,24,1,2506861,GRI674817.png
BG-2200,Ben,Grubbs,B.Grubbs,OL,,75,315,3/10/1984,5.18,29,26.5,103,4.72,7.99,0,0,29,Auburn,Southeastern (SEC),2007,INA,INA,0,0,2495615,GRU078787.png
BG-2300,Ben,Guidugli,B.Guidugli,TE,,73,230,10/22/1987,4.87,28,34,113,4.37,7.1,0,0,0,Cincinnati,Big East,2011,INA,INA,0,0,2530843,GUI244058.png
BG-2400,Buck,Gurley,B.Gurley,DL,,74,295,4/7/1978,0,0,0,0,0,0,0,0,0,Florida,Southeastern (SEC),2002,INA,INA,0,0,2504473,GUR269938.png
BG-2500,Brock,Gutierrez,B.Gutierrez,OL,,75,304,9/25/1973,0,0,0,0,0,0,0,0,0,Central Michigan,Mid-American (MAC),1997,INA,INA,0,0,2500945,GUT323003.png
BH-0050,Bryce,Hager,B.Hager,LB,,73,234,5/4/1992,4.56,26,35,117,4.36,7.15,31.375,9,224,Baylor,Big 12,2015,LA,ILB,54,2,2552307,HAG352499.png
BH-0100,Bruce,Hall,B.Hall,RB,,71,205,3/18/1985,4.64,0,0,0,0,0,0,0,0,Mississippi,Southeastern (SEC),2011,INA,INA,0,0,2507365,HAL189956.png
BH-0150,Bryan,Hall,B.Hall,DL,,72,291,9/12/1988,4.86,28,30.5,110,4.19,7.76,0,0,0,Arkansas State,Sun Belt,2011,INA,INA,0,0,2530581,HAL190115.png
BH-0200,Bob,Hallen,B.Hallen,OL,,75,305,3/9/1975,0,0,0,0,0,0,0,0,53,Kent State,Mid-American (MAC),1998,INA,INA,0,0,2500979,HAL633365.png
BH-0300,Ben,Hamilton,B.Hamilton,OL,,76,283,8/18/1977,5.26,17,33.5,106,4.62,7.62,0,0,113,Minnesota,Big Ten,2002,INA,INA,0,0,2504622,HAM186059.png
BH-0400,Bobby,Hamilton,B.Hamilton,DL,LB,77,280,7/1/1971,0,0,0,0,0,0,0,0,0,Southern Mississippi,FBS Independents,1996,INA,INA,0,0,2500986,HAM195059.png
BH-0450,Brandon,Hardin,B.Hardin,DB,,75,222,10/30/1989,4.43,24,35.5,124,4.17,6.88,0,0,79,Oregon State,Pacific 12,2012,INA,INA,0,0,2532855,HAR053114.png
BH-0475,Brad,Harrah,B.Harrah,DL,,77,255,6/17/1991,4.93,26,33.5,124,4.54,7.21,0,0,0,Cincinnati,American Athletic,2015,INA,INA,0,0,2553654,HAR300672.png
BH-0500,Bernardo,Harris,B.Harris,LB,,74,247,10/15/1971,0,0,0,0,0,0,0,0,0,North Carolina,Atlantic Coast (ACC),1995,INA,INA,0,0,2501039,HAR346391.png
BH-0600,Brandon,Harris,B.Harris,DB,,69,191,1/24/1990,4.46,13,35.5,113,4.12,6.77,30.625,8.5,60,Miami (FL),Atlantic Coast (ACC),2011,INA,INA,0,0,2495499,HAR348139.png
BH-0650,Bryce,Harris,B.Harris,OL,,78,300,1/16/1989,5.21,20,30,109,4.69,7.57,0,0,0,Fresno State,Western Athletic,2012,NO,RT,79,2,2532859,HAR348206.png
BH-0700,Brandon,Harrison,B.Harrison,DB,,74,227,4/29/1985,4.58,23,0,0,0,0,0,0,144,Stanford,Pacific 10,2008,INA,INA,0,0,2507211,HAR575795.png
BH-0750,Bobby,Hart,B.Hart,OL,,77,329,8/21/1994,5.61,22,27,95,5.15,8.08,33,10.125,226,Florida State,Atlantic Coast (ACC),2015,NYG,RT,68,1,2552335,HAR659972.png
BH-0800,Brian,Hartline,B.Hartline,WR,,74,199,11/22/1986,4.52,0,34.5,120,4.12,6.65,32,10,108,Ohio State,Big Ten,2009,INA,INA,0,0,81831,HAR725593.png
BH-0900,Brett,Hartmann,B.Hartmann,K,,74,226,8/17/1987,4.7,19,34,123,4.28,6.88,0,0,0,Central Michigan,Mid-American (MAC),2011,INA,INA,0,0,2530691,HAR737964.png
BH-1000,Ben,Hartsock,B.Hartsock,TE,,76,270,7/5/1980,4.8,23,35,117,4.03,7.11,0,0,68,Ohio State,Big Ten,2004,INA,INA,0,0,2506037,HAR749797.png
BH-1050,Brandon,Hartson,B.Hartson,LS,,75,255,10/3/1989,5.14,17,0,0,4.72,7.39,0,0,0,Houston,Conference USA (C-USA),2013,INA,INA,0,0,2542354,HAR750335.png
BH-1100,Brent,Hawkins,B.Hawkins,LB,DL,74,241,9/1/1983,4.74,0,0,0,0,0,0,0,160,Illinois State,Missouri Valley,2006,INA,INA,0,0,2506944,HAW160608.png
BH-1102,Braylon,Heard,B.Heard,RB,,71,190,10/11/1991,4.5,19,30.5,116,4.4,7.19,30.25,9,0,Kentucky,Southeastern (SEC),2015,INA,INA,0,0,2552625,HEA311945.png
BH-1105,Ben,Heenan,B.Heenan,OL,,76,315,2/5/1990,0,0,0,0,0,0,0,0,0,Saskatchewan,,2015,INA,INA,0,0,2552617,HEE265611.png
BH-1110,Ben,Heeney,B.Heeney,LB,,72,231,12/10/1992,4.56,19,33.5,120,4,6.68,30.75,9,140,Kansas,Big 12,2015,INA,INA,0,0,2552306,HEE290361.png
BH-1115,Brock,Hekking,B.Hekking,LB,,75,257,10/6/1991,4.76,28,33,117,4.42,7.29,0,0,0,Nevada,Mountain West (MWC),2015,INA,INA,0,0,2553891,HEK428791.png
BH-1120,Brandon,Hepburn,B.Hepburn,LB,,74,240,12/6/1989,4.54,21,36,124,4.47,7.31,32.5,9,245,Florida A&M,Mid-Eastern Athletic (MEAC),2013,INA,INA,0,0,2540281,HEP404791.png
BH-1150,Brad,Herman,B.Herman,TE,,77,255,12/29/1989,4.81,14,32,114,4.45,7.31,0,0,0,Iowa,Big Ten,2012,INA,INA,0,0,2535894,HER139764.png
BH-1200,Brandon,Hicks,B.Hicks,DL,,72,282,11/17/1977,0,0,0,0,0,0,0,0,0,Bowling Green,Mid-American (MAC),2003,INA,INA,0,0,2504862,HIC348459.png
BH-1225,Brian,Hill,B.Hill,RB,,73,219,11/9/1995,4.54,15,34,125,4.32,7.03,31.375,8.875,156,Wyoming,Mountain West (MWC),2017,ATL,RB,25,4,2558112,HIL101853.png
BH-1250,Bronson,Hill,B.Hill,RB,,69,215,1/2/1993,4.47,25,38.5,123,4.3,7.33,0,0,0,Eastern Michigan,Mid-American (MAC),2015,MIN,PS,48,3,2554357,HIL102508.png
BH-1275,Bucky,Hodges,B.Hodges,TE,,78,257,8/8/1995,4.57,18,39,134,4.45,0,32.5,10.125,201,Virginia Tech,Atlantic Coast (ACC),2017,CAR,PS,86,3,2558011,HOD477185.png
BH-1300,Brandon,Hogan,B.Hogan,DB,,70,190,4/1/1988,4.43,19,0,0,0,0,30.375,9.625,98,West Virginia,Big East,2011,INA,INA,0,0,2495168,HOG007043.png
BH-1400,Bernard,Holsey,B.Holsey,DL,,74,286,12/10/1973,0,0,0,0,0,0,0,0,0,Duke,Atlantic Coast (ACC),1996,INA,INA,0,0,2501225,HOL700374.png
BH-1500,Brad,Hoover,B.Hoover,RB,,72,242,11/11/1976,4.87,0,0,0,0,0,0,0,0,Western Carolina,Southern,2000,INA,INA,0,0,2503969,HOO705549.png
BH-1600,Brad,Hopkins,B.Hopkins,OL,,75,305,9/5/1970,0,0,0,0,0,0,0,0,13,Illinois,Big Ten,1993,INA,INA,0,0,2501234,HOP146120.png
BH-1650,Bart,Houston,B.Houston,QB,,75,234,12/16/1992,5.12,0,29,106,4.44,7,0,0,0,Wisconsin,Big Ten,2017,INA,INA,0,0,2559370,HOU410038.png
BH-1700,Bobbie,Howard,B.Howard,LB,,70,232,6/14/1977,4.74,16,30,110,4.48,7.52,0,0,0,Notre Dame,FBS Independents,2001,INA,INA,0,0,2501245,HOW054042.png
BH-1800,Brian,Howard,B.Howard,DL,,76,278,9/9/1981,4.93,0,0,0,0,0,0,0,0,Idaho,Sun Belt,2004,INA,INA,0,0,2505732,HOW073306.png
BH-1850,Bug,Howard,B.Howard,WR,,76,221,11/28/1994,4.58,15,37.5,117,4.14,6.95,33.125,10.375,0,North Carolina,Atlantic Coast (ACC),2017,INA,INA,0,0,2558889,HOW229668.png
BH-1900,Brian,Hoyer,B.Hoyer,QB,,75,215,10/13/1985,5.02,0,32,109,4.42,7.1,32,9.5,0,Michigan State,Big Ten,2009,SF,QB,2,1,81294,HOY440791.png
BH-2000,Bobby,Hoying,B.Hoying,QB,,75,221,9/20/1972,0,0,0,0,0,0,0,0,85,Ohio State,Big Ten,1996,INA,INA,0,0,2501256,HOY495941.png
BH-2100,Brock,Huard,B.Huard,QB,,76,232,4/15/1976,5.12,0,30.5,107,4.44,7.44,0,0,77,Washington,Pacific 10,2000,INA,INA,0,0,2501257,HUA252861.png
BH-2200,Brandon,Hughes,B.Hughes,DB,,71,181,5/23/1986,4.4,8,36.5,128,4.23,6.9,0,0,0,Oregon State,Pacific 10,2010,INA,INA,0,0,80727,HUG172012.png
BH-2300,Brett,Hundley,B.Hundley,QB,,75,226,6/15/1993,4.6,0,36,120,3.98,6.93,32.125,10.5,147,UCLA,Pacific 12,2015,GB,QB,7,2,2552588,HUN005842.png
BI-0100,Ben,Ijalana,B.Ijalana,OL,,76,317,8/6/1989,5.2,0,25.5,105,4.7,7.75,36,10.5,49,Villanova,Colonial Athletic (CAA),2011,NYJ,LT,71,2,2495174,IJA385627.png
BI-0150,Bruce,Irvin,B.Irvin,DL,LB,75,245,11/1/1987,4.41,23,33.5,123,4.03,6.71,33.375,9.625,15,West Virginia,Big East,2012,OAK,SLB,51,1,2532871,IRV115072.png
BI-0200,Brian,Iwuh,B.Iwuh,LB,,71,225,3/8/1984,4.59,20,34,118,4.32,7.27,0,0,0,Colorado,Big 12,2006,INA,INA,0,0,2506815,IWU266972.png
BJ-0050,Bennett,Jackson,B.Jackson,DB,,72,195,9/16/1991,4.46,13,38,128,4,6.75,31.375,9.25,187,Notre Dame,FBS Independents,2014,INA,INA,0,0,2543834,JAC000002.png
BJ-0100,Bernard,Jackson,B.Jackson,DL,,76,281,5/10/1980,4.85,0,0,0,0,0,0,0,0,Tennessee,Southeastern (SEC),2002,INA,INA,0,0,2504815,JAC042883.png
BJ-0200,Brad,Jackson,B.Jackson,LB,,72,230,1/11/1975,0,0,0,0,0,0,0,0,79,Cincinnati,Conference USA (C-USA),1999,INA,INA,0,0,2501318,JAC055296.png
BJ-0250,Branden,Jackson,B.Jackson,DL,,76,266,11/11/1992,5,20,31.5,113,4.5,7.09,0,0,0,Texas Tech,Big 12,2016,INA,INA,0,0,2556880,JAC000003.png
BJ-0300,Brandon,Jackson,B.Jackson,RB,,70,216,10/2/1985,4.54,21,37,122,4.14,7,0,0,63,Nebraska,Big 12,2007,INA,INA,0,0,2507179,JAC055578.png
BJ-0400,Brian,Jackson,B.Jackson,DB,,72,198,5/4/1987,4.65,20,35.5,120,4.22,6.76,0,0,0,Oklahoma,Big 12,2010,INA,INA,0,0,494273,JAC055366.png
BJ-0450,Buddy,Jackson,B.Jackson,DB,,73,180,3/3/1989,4.37,15,40,128,4.1,7.11,0,0,0,Pittsburgh,Big East,2012,INA,INA,0,0,2534780,JAC037049.png
BJ-0500,Ben,Jacobs,B.Jacobs,LB,,76,243,4/17/1988,4.86,0,34.5,116,4.45,7.19,0,0,0,Fresno State,Western Athletic,2011,CAR,SLB,53,3,2531080,JAC704560.png
BJ-0600,Brandon,Jacobs,B.Jacobs,RB,,76,264,7/6/1982,4.56,19,37,118,4.49,7.54,0,0,110,Southern Illinois,Missouri Valley,2005,INA,INA,0,0,2506448,JAC705688.png
BJ-0700,Bradie,James,B.James,LB,,74,240,1/17/1981,4.71,0,32.5,113,4.54,7.53,0,0,103,LSU,Southeastern (SEC),2003,INA,INA,0,0,2505639,JAM110655.png
BJ-0800,Brandon,James,B.James,WR,,67,182,12/21/1987,4.47,14,0,0,0,0,0,0,0,Florida,Southeastern (SEC),2010,INA,INA,0,0,497296,JAM112028.png
BJ-0900,Brandon,Jamison,B.Jamison,LB,,73,205,7/31/1981,0,0,0,0,0,0,0,0,0,Clemson,Atlantic Coast (ACC),2006,INA,INA,0,0,2506863,JAM769666.png
BJ-0950,Blake,Jarwin,B.Jarwin,TE,,77,244,7/16/1994,4.73,21,34.5,121,4.39,7.44,0,0,0,Oklahoma State,Big 12,2017,DAL,PS,89,4,2559193,JAR747520.png
BJ-1000,Billy,Jenkins,B.Jenkins,DB,,70,205,7/8/1974,0,0,0,0,0,0,0,0,0,Howard,Mid-Eastern Athletic (MEAC),1997,INA,INA,0,0,2501378,JEN162218.png
BJ-1050,Brandon,Jenkins,B.Jenkins,LB,,74,251,2/9/1990,5.07,19,0,0,4.48,7.4,33.25,9.25,162,Florida State,Atlantic Coast (ACC),2013,INA,INA,0,0,2539226,JEN166273.png
BJ-1100,Brandon,Jennings,B.Jennings,DB,,72,195,7/15/1978,4.51,16,38,123,4.14,6.91,0,0,0,Texas A&M,Big 12,2000,INA,INA,0,0,2504073,JEN458252.png
BJ-1200,Brian,Jennings,B.Jennings,TE,,77,242,10/14/1976,0,0,0,0,0,0,0,0,230,Arizona State,Pacific 10,2000,INA,INA,0,0,2504173,JEN459065.png
BJ-1250,Byron,Jerideau,B.Jerideau,DL,,73,334,5/28/1989,5.16,37,25,93,4.88,7.62,0,0,0,South Carolina,Southeastern (SEC),2013,INA,INA,0,0,2541993,JER401105.png
BJ-1275,B.J.,Johnson,B.Johnson,WR,,72,212,2/22/1993,4.6,27,34.5,122,4.33,6.81,0,0,0,Georgia Southern,Sun Belt,2017,SF,RES,83,1,2559073,JOH069697.png
BJ-1300,Bethel,Johnson,B.Johnson,WR,,71,200,2/11/1979,4.38,17,38.5,127,0,0,0,0,45,Texas A&M,Big 12,2003,INA,INA,0,0,2505505,JOH068969.png
BJ-1400,Brad,Johnson,B.Johnson,QB,,77,226,9/13/1968,0,0,0,0,0,0,0,0,227,Florida State,FCS Independents,1992,INA,INA,0,0,2501411,JOH322990.png
BJ-1500,Brandon,Johnson,B.Johnson,LB,,77,243,4/5/1983,4.44,11,37,118,4.34,7.19,0,0,142,Louisville,Big East,2006,INA,INA,0,0,2495870,JOH078319.png
BJ-1550,Brandon,Johnson,B.Johnson,RB,,74,228,,4.43,22,39.5,127,4.12,6.84,0,0,0,Penn State,Big Ten,2016,INA,INA,0,0,0,null.png
BJ-1600,Bruce,Johnson,B.Johnson,DB,,71,182,12/18/1987,4.49,6,34.5,125,4.05,6.71,0,0,0,Miami (FL),Atlantic Coast (ACC),2009,INA,INA,0,0,79587,JOH084511.png
BJ-1650,Bruce,Johnson,B.Johnson,OL,,74,290,12/4/1992,5.2,27,32,110,4.56,7.48,0,0,0,Maine,Colonial Athletic (CAA),2016,INA,INA,0,0,2556745,JOH084136.png
BJ-1700,Bryan,Johnson,B.Johnson,RB,,73,245,1/18/1978,0,0,0,0,0,0,0,0,0,Boise State,Big West,2000,INA,INA,0,0,2503996,JOH084997.png
BJ-1750,Bryan,Johnson,B.Johnson,DL,,76,250,8/13/1988,5.01,27,33.5,124,4.32,6.98,0,0,0,West Texas A&M,,2014,INA,INA,0,0,2550357,JOH084754.png
BJ-1800,Bryant,Johnson,B.Johnson,WR,TE,74,214,3/7/1981,4.57,0,0,0,0,0,0,0,17,Penn State,Big Ten,2003,INA,INA,0,0,2505656,JOH086211.png
BJ-1900,Brian,Johnston,B.Johnston,DL,,77,276,5/2/1986,4.68,0,35,0,4.18,6.96,0,0,210,Gardner-Webb,,2008,INA,INA,0,0,2507495,JOH794524.png
BJ-1910,Brandon,Joiner,B.Joiner,LB,,75,225,4/27/1989,4.85,23,32.5,115,0,0,0,0,0,Arkansas State,Sun Belt,2013,INA,INA,0,0,2535678,JOI196395.png
BJ-1920,Barrett,Jones,B.Jones,OL,,76,306,5/25/1990,5.43,27,0,0,0,0,34.125,10.25,113,Alabama,Southeastern (SEC),2013,INA,INA,0,0,2539195,JON075575.png
BJ-1950,Ben,Jones,B.Jones,OL,,75,316,7/2/1989,5.35,29,30.5,105,4.74,7.95,32.5,9.625,99,Georgia,Southeastern (SEC),2012,TEN,C,60,1,2532883,JON078067.png
BJ-2000,Bob,Jones,B.Jones,DL,,75,270,9/3/1978,0,0,0,0,0,0,0,0,0,Penn State,Big Ten,2002,INA,INA,0,0,2504845,JON093016.png
BJ-2100,Brad,Jones,B.Jones,LB,,75,242,4/1/1986,4.57,19,33,119,4.21,6.75,0,0,218,Colorado,Big 12,2009,INA,INA,0,0,2507768,JON100075.png
BJ-2200,Brandon,Jones,B.Jones,WR,,73,208,10/6/1982,4.42,0,37,114,4.09,7.03,0,0,96,Oklahoma,Big 12,2005,INA,INA,0,0,2506435,JON102982.png
BJ-2250,Brett,Jones,B.Jones,OL,,74,315,7/29/1991,0,0,0,0,0,0,0,0,0,Regina,,2015,NYG,LG,69,2,2552714,JON106470.png
BJ-2300,Brian,Jones,B.Jones,TE,,75,235,8/23/1981,0,0,0,0,0,0,0,0,0,Louisiana-Lafayette,Sun Belt,2004,INA,INA,0,0,2505702,JON107632.png
BJ-2325,Bryce,Jones,B.Jones,DB,,71,172,8/20/1994,4.67,13,34,123,4.3,7.06,0,0,0,Akron,Mid-American (MAC),2017,HOU,PS,37,2,2559357,JON135827.png
BJ-2350,Byron,Jones,B.Jones,DB,,73,199,9/26/1992,4.43,18,44.5,147,3.94,6.78,32,10,27,Connecticut,American Athletic,2015,DAL,FS,31,1,2552568,JON141600.png
BJ-2400,Bennie,Joppru,B.Joppru,TE,,76,234,1/5/1980,4.78,19,30.5,109,0,0,0,0,41,Michigan,Big Ten,2006,INA,INA,0,0,2505585,JOP504282.png
BJ-2500,Bhawoh,Jue,B.Jue,DB,,72,200,5/24/1979,4.54,0,34.5,113,4.21,7.21,0,0,71,Penn State,Big Ten,2001,INA,INA,0,0,2504621,JUE027685.png
BK-0050,Brad,Kaaya,B.Kaaya,QB,,76,214,9/3/1995,0,0,0,0,0,0,32,9.75,215,Miami (FL),Atlantic Coast (ACC),2017,CAR,QB,8,3,2558016,KAA771256.png
BK-0100,Brad,Kassell,B.Kassell,LB,,75,242,1/7/1980,0,0,0,0,0,0,0,0,0,North Texas,Sun Belt,2002,INA,INA,0,0,2504897,KAS565720.png
BK-0150,Bronson,Kaufusi,B.Kaufusi,DL,,78,285,7/6/1991,4.81,25,30,111,4.25,7.03,34.5,9.75,70,Brigham Young,FBS Independents,2016,BAL,DE,92,2,2555244,KAU453616.png
BK-0175,Bryson,Keeton,B.Keeton,DB,,74,190,2/24/1993,4.64,0,0,0,0,0,0,0,0,Montana State,Big Sky,2016,NYJ,RES,37,3,2556749,KEE706659.png
BK-0200,Bryan,Kehl,B.Kehl,LB,,74,234,6/16/1984,4.67,26,34,119,4.23,6.88,0,0,123,Brigham Young,Mountain West (MWC),2008,INA,INA,0,0,1369,KEH212199.png
BK-0300,Brett,Keisel,B.Keisel,DL,,77,285,9/19/1978,4.89,26,33.5,107,4.51,7.28,0,0,242,Brigham Young,Mountain West (MWC),2002,INA,INA,0,0,2505207,KEI384586.png
BK-0400,Brandon,Keith,B.Keith,OL,,77,343,11/21/1984,5.27,31,32,113,4.84,7.91,0,0,225,Northern Iowa,Missouri Valley,2009,INA,INA,0,0,1262,KEI389074.png
BK-0500,Ben,Kelly,B.Kelly,DB,,69,185,9/15/1978,4.53,17,36,116,3.95,6.63,0,0,84,Colorado,Big 12,2000,INA,INA,0,0,2504316,KEL495330.png
BK-0600,Brian,Kelly,B.Kelly,DB,,71,193,1/14/1976,0,0,0,0,0,0,0,0,45,USC,Pacific 10,1998,INA,INA,0,0,2501577,KEL509580.png
BK-0700,Brett,Kern,B.Kern,K,,74,217,2/17/1986,0,0,0,0,0,0,0,0,0,Toledo,Mid-American (MAC),2008,TEN,P,6,1,4263,KER326640.png
BK-0800,Brian,Kinchen,B.Kinchen,TE,,74,240,8/6/1965,0,0,0,0,0,0,0,0,320,LSU,Southeastern (SEC),1988,INA,INA,0,0,2501612,KIN090606.png
BK-0900,Brandon,King,B.King,DB,,70,194,1/28/1987,4.59,23,36,119,4.28,6.87,0,0,0,Purdue,Big Ten,2010,INA,INA,0,0,2507962,KIN318064.png
BK-0950,Brandon,King,B.King,DB,,74,212,6/8/1993,4.49,19,38,126,4.47,7.28,0,0,0,Auburn,Southeastern (SEC),2015,NE,FS,36,3,2553665,KIN317519.png
BK-1000,Bryan,Knight,B.Knight,LB,,74,238,1/22/1979,4.58,0,0,0,0,0,0,0,165,Pittsburgh,Big East,2002,INA,INA,0,0,2505147,KNI144366.png
BK-1050,Ben,Koyack,B.Koyack,TE,,77,255,4/9/1993,4.79,16,30,116,4.52,7.32,32.625,10.75,229,Notre Dame,FBS Independents,2015,JAC,TE,83,2,2552396,KOY563976.png
BK-1100,Brian,Kozlowski,B.Kozlowski,TE,WR,75,250,10/4/1970,0,0,0,0,0,0,0,0,0,Connecticut,Yankee,1994,INA,INA,0,0,2501653,KOZ465616.png
BK-1200,Brandon,Kublanow,B.Kublanow,OL,,74,301,4/5/1995,5.27,31,29,100,4.69,8.01,0,0,0,Georgia,Southeastern (SEC),2017,BAL,RES,60,2,2558962,KUB668168.png
BL-0100,Brandon,LaFell,B.LaFell,WR,,74,211,11/4/1986,4.58,11,36,115,4.23,6.81,32.75,8.75,78,LSU,Southeastern (SEC),2010,CIN,RWR,11,1,497302,LAF184731.png
BL-0200,Bill,Lafleur,B.LaFleur,K,,72,204,2/25/1976,0,0,0,0,0,0,0,0,0,Nebraska,Big 12,2002,INA,INA,0,0,2503959,LAF485116.png
BL-0300,Brandon,Lang,B.Lang,LB,,76,260,6/18/1986,5,20,31.5,111,4.51,7.34,0,0,0,Troy,Sun Belt,2010,INA,INA,0,0,496810,LAN408390.png
BL-0325,Brendan,Langley,B.Langley,DB,,72,201,10/16/1994,4.43,22,35.5,123,4.21,7.06,32,9.5,101,Lamar,Southland,2017,DEN,RCB,27,2,2558186,LAN592094.png
BL-0350,B.J.,Larsen,B.Larsen,DL,,77,269,1/31/1989,4.87,18,31,110,4.44,7.06,0,0,0,Utah State,Mountain West (MWC),2015,INA,INA,0,0,2553550,LAR386135.png
BL-0400,Billy,Latsko,B.Latsko,RB,,70,233,2/16/1984,4.72,0,0,0,0,0,0,0,0,Florida,Southeastern (SEC),2010,INA,INA,0,0,2507075,LAT612631.png
BL-0450,Ben,LeCompte,B.LeCompte,K,,70,200,2/1/1993,4.92,0,0,0,0,0,0,0,0,North Dakota State,Missouri Valley,2016,INA,INA,0,0,2556883,LEC713254.png
BL-0500,Ben,Leber,B.Leber,LB,,75,244,12/7/1978,4.62,20,32.5,114,4.25,6.75,0,0,71,Kansas State,Big 12,2002,INA,INA,0,0,2505067,LEB506360.png
BL-0600,Byron,Leftwich,B.Leftwich,QB,,77,250,1/14/1980,5.1,0,0,0,0,0,0,0,7,Marshall,Mid-American (MAC),2003,INA,INA,0,0,2505673,LEF677964.png
BL-0700,Brian,Leigeb,B.Leigeb,DB,,74,207,10/2/1978,0,0,0,0,0,0,0,0,0,Central Michigan,Mid-American (MAC),2002,INA,INA,0,0,2504619,LEI263360.png
BL-0800,Brad,Lekkerkerker,B.Lekkerkerker,OL,,79,330,5/8/1978,5.36,23,27.5,102,4.73,7.95,0,0,0,California-Davis,Great West,2005,INA,INA,0,0,2505717,LEK355964.png
BL-0900,Brian,Leonard,B.Leonard,RB,,73,230,2/3/1984,4.52,28,34.5,122,4.22,6.88,0,0,52,Rutgers,Big East,2007,INA,INA,0,0,2495660,LEO380682.png
BL-0950,Brian,Leonhardt,B.Leonhardt,TE,,77,255,4/2/1990,5.05,21,33,112,4.58,7.48,0,0,0,Bemidji State,,2013,INA,INA,0,0,2541512,LEO713846.png
BL-1000,Bashir,Levingston,B.Levingston,DB,,69,180,10/2/1976,0,0,0,0,0,0,0,0,0,Utah State,Big West,1999,INA,INA,0,0,2501735,LEV601656.png
BL-1100,Brody,Liddiard,B.Liddiard,TE,,76,240,6/12/1977,0,0,0,0,0,0,0,0,0,Colorado,Big 12,2000,INA,INA,0,0,2504005,LID540972.png
BL-1150,Brandon,Linder,B.Linder,OL,,78,311,1/25/1992,5.33,30,26.5,100,4.71,7.77,34.5,10.25,93,Miami (FL),Atlantic Coast (ACC),2014,JAC,C,65,1,2543729,LIN175931.png
BL-1200,Brandon,Lloyd,B.Lloyd,WR,TE,72,188,7/5/1981,4.62,0,36,0,0,0,31.25,9,124,Illinois,Big Ten,2003,INA,INA,0,0,2505600,LLO154116.png
BL-1300,Bret,Lockett,B.Lockett,DB,,73,210,10/7/1986,4.49,19,36,122,0,0,0,0,0,UCLA,Pacific 10,2009,INA,INA,0,0,2507724,LOC079870.png
BL-1350,Bennie,Logan,B.Logan,DL,,74,309,12/28/1989,5.08,30,28,104,4.67,7.53,34,10.25,67,LSU,Southeastern (SEC),2013,KC,NT,96,1,2540163,LOG113260.png
BL-1375,Boseko,Lokombo,B.Lokombo,LB,,74,225,10/15/1990,4.62,0,0,122,4.3,7.15,33.375,9.875,0,Oregon,Pacific 12,2017,BAL,PS,47,2,2558309,LOK625410.png
BL-1400,Brandon,London,B.London,WR,,76,210,10/16/1984,4.52,0,38,122,4.15,6.55,0,0,0,Massachusetts,Colonial Athletic (CAA),2008,INA,INA,0,0,2507088,LON011720.png
BL-1450,B.J.,Lowery,B.Lowery,DB,,70,195,8/31/1991,4.75,0,34,117,4.29,6.85,0,0,0,Iowa,Big Ten,2016,INA,INA,0,0,2555564,LOW531970.png
BL-1500,Ben,Lynch,B.Lynch,OL,,76,295,11/18/1972,0,0,0,0,0,0,0,0,211,California,Pacific 10,1999,INA,INA,0,0,2501819,LYN071058.png
BL-1600,Billy,Lyon,B.Lyon,DL,,77,295,12/10/1973,0,0,0,0,0,0,0,0,0,Marshall,Mid-American (MAC),1998,INA,INA,0,0,2501824,LYO116572.png
BM-0050,Brandon,Magee,B.Magee,LB,,71,223,10/22/1990,4.37,14,34,119,4.18,6.71,0,0,0,Arizona State,Pacific 12,2013,INA,INA,0,0,2539198,MAG121782.png
BM-0075,Ben,Malena,B.Malena,RB,,68,195,5/29/1992,4.6,22,33.5,111,4.27,7.19,28.75,9,0,Texas A&M,Southeastern (SEC),2014,INA,INA,0,0,2550371,MAL115277.png
BM-0100,Brandon,Manumaleuna,B.Manumaleuna,TE,RB,74,288,1/4/1980,4.99,0,30,106,4.26,7.49,0,0,129,Arizona,Pacific 10,2001,INA,INA,0,0,2504600,MAN774642.png
BM-0200,Brock,Marion,B.Marion,DB,,71,200,6/11/1970,0,0,0,0,0,0,0,0,196,Nevada,Big West,1993,INA,INA,0,0,2501870,MAR161502.png
BM-0250,Bradley,Marquez,B.Marquez,WR,,71,204,12/14/1992,4.54,11,38,123,4.04,6.8,30.5,9,0,Texas Tech,Big 12,2015,LA,RES,15,4,2553725,MAR305700.png
